timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
5073352289208, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.279937133391832127e-01, -1.214251147933652353e-02, 0.000000000000000000e+00, 8.491614676192477118e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
5073368957500, 3.949766105219122215e-05, 2.379778616373645292e-06, 7.834947108814299717e-06, 5.283633511841838715e-01, -1.233875067426924883e-02, -1.236731200400755914e-03, 8.489277913068667969e-01, 4.645238000932593730e-03, 5.076975721554884483e-04, 1.264743285952678884e-03, -7.812304648683146861e-04, 4.256375734257554673e-03, 4.393027124694209065e-05, -4.410882350929241005e-06, 6.766700881488216095e-07, -1.065722977254359589e-06, 
5073385625750, 3.197410426830098098e-04, 2.391354582488113673e-04, -7.824784376208958727e-05, 5.275837324149795782e-01, -1.471454650132948162e-02, -1.224892364045389965e-03, 8.493747035620003993e-01, 9.495745907933918900e-03, 6.291574374078641625e-03, -9.078948886518996980e-04, -9.138353430954272803e-04, 4.224378441220405685e-03, 7.477769149189981111e-05, 3.954202490386041430e-04, -1.593610929421276348e-04, 2.689060029483567992e-04, 
5073402293958, 4.629935350061300863e-04, 4.907641023597639814e-04, -1.649461007711461910e-04, 5.290743033384239791e-01, -1.697357543013555334e-02, -1.421973982768986620e-03, 8.484045363351561120e-01, 6.173865468280721226e-03, 6.928527300024953095e-03, -1.019738290429813947e-03, -9.384869656757180868e-04, 4.099967575792158245e-03, 7.668190259219356505e-05, 8.869230287455746788e-04, 2.327577070095185243e-05, 4.305216129812226454e-04, 
5073418962083, 5.197662091566158113e-04, 6.998034275837280082e-04, -2.335998358278358416e-04, 5.315909979612228886e-01, -1.878173251303705271e-02, -1.664888514742513155e-03, 8.467912880731789382e-01, -1.772219696697638390e-05, 7.979137895850363371e-03, -1.541958696437478824e-03, -9.693863166123288348e-04, 3.910815905371148489e-03, 9.378936682945641110e-05, 1.209050721993978200e-03, 2.070796368425100017e-04, 2.931717228814406900e-04, 
5073435630375, 5.968724038223412621e-04, 9.330686469681854101e-04, -2.904736638950992369e-04, 5.335574230841634291e-01, -1.797685030510385792e-02, -3.343642046764845437e-03, 8.455661589625960151e-01, -2.162457184564679953e-03, 1.359285712483125456e-02, -3.253235044494537116e-03, -1.249839686331848110e-03, 3.814502954127658822e-03, 1.985135366765804969e-04, 2.110400598652160411e-04, -1.904065918385393699e-03, -1.000401393194424657e-03, 
5073452298625, 6.272507714133470323e-04, 1.244439515784008131e-03, -3.549796773344557799e-04, 5.341336949984017979e-01, -1.758666644517231301e-02, -4.909334031814090865e-03, 8.452028179496708926e-01, -2.178510578722379736e-03, 2.266474004584132299e-02, -5.435082281522106776e-03, -1.484700867434376754e-03, 3.856359689134768089e-03, 2.427997721089310485e-04, -5.341058650698648049e-04, -3.923636193698359746e-03, -2.027150416761091482e-03, 
5073468966916, 1.184341641784831655e-03, 1.590619812143512311e-03, -3.057035007864126065e-04, 5.356327813838422935e-01, -1.303416136015934923e-02, -9.499097882055076297e-03, 8.442969864236598010e-01, 9.207320870165699653e-03, 2.785712694286563568e-02, -4.856587379599042187e-03, -4.856157181335317256e-03, 4.712550363881031455e-03, 5.030184805366792831e-04, -3.172231172891135185e-03, -2.506045800650779504e-02, -1.292228751886175496e-02, 
5073485635166, 1.357968559571102541e-03, 2.002297696100265208e-03, -3.455337696599276149e-04, 5.364574295678812277e-01, -1.413571470734054786e-02, -1.063240754452879702e-02, 8.437419983270606494e-01, 8.932453251903787680e-03, 2.911838415358269233e-02, -4.607649259059576861e-03, -5.392804761485465136e-03, 4.866757662017537345e-03, 5.207790615274964993e-04, -2.976213111354516876e-03, -2.898503646440520054e-02, -1.513432654589192371e-02, 
5073502303458, 1.454433547749650092e-03, 2.271651209948537253e-03, -3.391190390996777363e-04, 5.382498195277449771e-01, -1.521103908763995517e-02, -1.162260237542209543e-02, 8.425679030097499300e-01, 7.526291968251271752e-03, 2.405887543640480852e-02, -3.263948113675926768e-03, -5.997225801405854997e-03, 5.080653732323643645e-03, 4.270430962660021657e-04, -2.784099941060718883e-03, -3.020102863621408965e-02, -1.621845083915069569e-02, 
