source_local_index,target_local_index,source_frame_id,target_frame_id,source_or_target_suspect,center_baseline,rotation_angle_deg
2,32,cap-5,cap-126,False,0.36122531291390575,27.560193550938937
2,33,cap-5,cap-128,False,0.36452025678954075,26.789633973011806
2,34,cap-5,cap-131,False,0.3641498706211102,24.767518700537316
3,0,cap-7,cap-1,False,0.03237721680826521,1.9297447285951983
3,1,cap-7,cap-3,False,0.0402076184374628,3.574023652231582
3,2,cap-7,cap-5,False,0.03316492280153324,2.700374400382242
3,3,cap-7,cap-7,False,0.0,0.015139417095692347
3,4,cap-7,cap-21,False,0.11813455313870996,3.1141645561280233
3,5,cap-7,cap-23,False,0.15327094294494947,6.851718320175664
3,6,cap-7,cap-29,False,0.16447391084737373,9.729324163763792
3,7,cap-7,cap-31,False,0.16458243185349605,10.024605284119668
3,8,cap-7,cap-33,False,0.152621943160439,10.787519281993124
3,9,cap-7,cap-35,False,0.17488592861625515,15.72117907734223
3,10,cap-7,cap-37,False,0.2056978798938643,19.470856779860963
3,11,cap-7,cap-39,False,0.22418660060195145,21.56828748156084
3,12,cap-7,cap-42,False,0.21948685533874576,24.522145172965303
3,13,cap-7,cap-44,False,0.2291526059506331,23.806776614292467
3,14,cap-7,cap-48,False,0.25746181857056644,23.898262922712743
3,15,cap-7,cap-50,False,0.25017218697956395,24.34241084531219
3,16,cap-7,cap-52,False,0.27785592154676586,24.82328349450833
3,17,cap-7,cap-54,False,0.2678432233135409,26.260014848896127
3,18,cap-7,cap-56,False,0.2824007377889891,27.305465947869717
3,19,cap-7,cap-74,True,0.3327832848711955,16.774025325205418
3,20,cap-7,cap-78,True,0.3409337771076727,15.471699275640464
3,21,cap-7,cap-80,True,0.3400154700653758,14.941621610354035
3,22,cap-7,cap-96,False,0.33626487841818825,16.37267540189434
3,23,cap-7,cap-103,False,0.3274603221690092,22.73127056872264
3,24,cap-7,cap-105,False,0.3229734957901029,24.372718599925946
3,25,cap-7,cap-107,False,0.32129307356608294,26.22785638146951
3,26,cap-7,cap-109,False,0.32362455399777973,27.188049679535922
3,27,cap-7,cap-114,False,0.3401627514379826,28.84737557967538
3,28,cap-7,cap-116,False,0.35596231780878684,30.04011427664578
3,29,cap-7,cap-118,False,0.347038880336222,31.60895100485378
3,30,cap-7,cap-122,False,0.363016133936219,32.55970989171429
3,31,cap-7,cap-124,False,0.3590233760830386,30.811000756820977
3,32,cap-7,cap-126,False,0.3762454763955481,29.458603481139825
3,33,cap-7,cap-128,False,0.37691250711234403,28.482918355217723
3,34,cap-7,cap-131,False,0.3739496210441514,26.387176902201045
4,0,cap-21,cap-1,False,0.11471296509458451,2.7536503563367107
4,1,cap-21,cap-3,False,0.1236895796773968,5.064575360928903
4,2,cap-21,cap-5,False,0.1150572431301352,3.595367292372229
4,3,cap-21,cap-7,False,0.11813455313870996,3.1141645561280233
4,4,cap-21,cap-21,False,0.0,0.00875819417466669
4,5,cap-21,cap-23,False,0.04249022179919737,3.8063560735679047
4,6,cap-21,cap-29,False,0.06025683470674893,6.628239282731883
4,7,cap-21,cap-31,False,0.07262458415853239,7.239685650746627
4,8,cap-21,cap-33,False,0.07809471758079195,8.655084693145083
4,9,cap-21,cap-35,False,0.13065727515661515,14.500328325590509
4,10,cap-21,cap-37,False,0.18821520674256423,19.194520107067323
4,11,cap-21,cap-39,False,0.2095837992973039,21.63350519652131
4,12,cap-21,cap-42,False,0.22996346654298136,25.394540498087302
4,13,cap-21,cap-44,False,0.24802800049709192,24.591601795886564
4,14,cap-21,cap-48,False,0.27713992540674126,24.685743849954047
4,15,cap-21,cap-50,False,0.2710965040091238,25.052879565829016
4,16,cap-21,cap-52,False,0.2940646035743542,25.326048937752645
4,17,cap-21,cap-54,False,0.290080424697682,26.930967602916162
4,18,cap-21,cap-56,False,0.3058622185453043,27.60531520328213
4,19,cap-21,cap-74,True,0.3801984203277221,19.814003869411426
4,20,cap-21,cap-78,True,0.3882599405630135,18.498670322146456
4,21,cap-21,cap-80,True,0.3869067401548717,17.89909507648988
4,22,cap-21,cap-96,False,0.3645765497490822,17.71241041276388
4,23,cap-21,cap-103,False,0.35739906515569764,23.330233999204257
4,24,cap-21,cap-105,False,0.35345375225682035,24.655627615820144
4,25,cap-21,cap-107,False,0.3538217586477805,26.164670812300376
4,26,cap-21,cap-109,False,0.3544205091365949,27.174478605579907
4,27,cap-21,cap-114,False,0.3714306626778962,28.769190498045756
4,28,cap-21,cap-116,False,0.3848532866060461,29.912509482165436
4,29,cap-21,cap-118,False,0.3751614463297452,31.542497214479653
4,30,cap-21,cap-122,False,0.388633409957433,32.45483334673852
4,31,cap-21,cap-124,False,0.3886039779524857,30.82624261355105
4,32,cap-21,cap-126,False,0.4053873188845679,29.598957157769323
4,33,cap-21,cap-128,False,0.4117151462164373,29.182394658733756
4,34,cap-21,cap-131,False,0.41181617811371857,27.225518439336888
5,0,cap-23,cap-1,False,0.14361737918120576,6.139570120700262
5,1,cap-23,cap-3,False,0.15073916659528377,8.196866144030018
5,2,cap-23,cap-5,False,0.14328132819984157,6.675270467006692
5,3,cap-23,cap-7,False,0.15327094294494947,6.851718320175664
5,4,cap-23,cap-21,False,0.04249022179919737,3.8063560735679047
5,5,cap-23,cap-23,False,0.0,0.011777430523214233
5,6,cap-23,cap-29,False,0.025420921724358288,2.9516607399854067
5,7,cap-23,cap-31,False,0.03747230711615759,3.9070766897173224
5,8,cap-23,cap-33,False,0.05470285463809199,6.27485438993915
5,9,cap-23,cap-35,False,0.11151085959594811,12.861310028716586
5,10,cap-23,cap-37,False,0.1748529408439916,18.688884458519297
5,11,cap-23,cap-39,False,0.19705612894533997,21.462153779934738
5,12,cap-23,cap-42,False,0.22444907132439987,26.19684036677762
5,13,cap-23,cap-44,False,0.24353257229353553,25.34451096723881
5,14,cap-23,cap-48,False,0.27246134586874104,25.455920925721998
5,15,cap-23,cap-50,False,0.26633011691845776,25.678915918507258
5,16,cap-23,cap-52,False,0.2856324067048138,25.775339978565544
5,17,cap-23,cap-54,False,0.2831004826750682,27.561575118488747
5,18,cap-23,cap-56,False,0.29840176078466357,27.65246125952235
5,19,cap-23,cap-74,True,0.40602913404587704,23.311997274869302
5,20,cap-23,cap-78,True,0.41328070812847173,21.95785999208995
5,21,cap-23,cap-80,True,0.411622492249438,21.24340591558027
5,22,cap-23,cap-96,False,0.37668242024732024,19.032393319455124
5,23,cap-23,cap-103,False,0.3641870777762449,23.72717645705986
5,24,cap-23,cap-105,False,0.3594563829389839,24.664436025103733
5,25,cap-23,cap-107,False,0.35953531920922743,25.752364174242512
5,26,cap-23,cap-109,False,0.35851902791908263,26.77898241420325
5,27,cap-23,cap-114,False,0.3726535284774691,28.307050925432105
5,28,cap-23,cap-116,False,0.3837749413082525,29.376654952731375
5,29,cap-23,cap-118,False,0.37394529556431294,31.04528497520032
5,30,cap-23,cap-122,False,0.38531554549909497,31.91366597123553
5,31,cap-23,cap-124,False,0.3880362700262401,30.43754130048225
5,32,cap-23,cap-126,False,0.4050314062117001,29.37272423012608
5,33,cap-23,cap-128,False,0.41446321011322734,29.618789212395367
5,34,cap-23,cap-131,False,0.41709805529918187,27.853540373871972
6,0,cap-29,cap-1,False,0.1510159960842057,8.943245093972545
6,1,cap-29,cap-3,False,0.15718667407930728,10.848176799549035
6,2,cap-29,cap-5,False,0.15255076677539453,9.417170999919614
6,3,cap-29,cap-7,False,0.16447391084737373,9.729324163763792
6,4,cap-29,cap-21,False,0.06025683470674893,6.628239282731883
6,5,cap-29,cap-23,False,0.025420921724358288,2.9516607399854067
6,6,cap-29,cap-29,False,0.0,0.010444903290582104
6,7,cap-29,cap-31,False,0.031863857110624644,3.2524519819046107
6,8,cap-29,cap-33,False,0.059670734178160593,6.5409667195497665
6,9,cap-29,cap-35,False,0.11485242230890476,13.32290838089122
6,10,cap-29,cap-37,False,0.1808825960802757,19.681461849118282
6,11,cap-29,cap-39,False,0.2048055974119268,22.63988033416096
6,12,cap-29,cap-42,False,0.23256412085189293,27.858623776462117
6,13,cap-29,cap-44,False,0.25051469424641576,26.946523088452725
6,14,cap-29,cap-48,False,0.2804216033638238,27.051978764962012
6,15,cap-29,cap-50,False,0.27329634652337065,27.224622194926283
6,16,cap-29,cap-52,False,0.2901375471888933,27.127794507125767
6,17,cap-29,cap-54,False,0.2865767014651589,29.004235324677307
6,18,cap-29,cap-56,False,0.3010837466573164,28.82611857136226
6,19,cap-29,cap-74,True,0.3993594189504436,26.23864306730131
6,20,cap-29,cap-78,True,0.40599045639296993,24.89140773137321
6,21,cap-29,cap-80,True,0.4041245487229789,24.167317837365104
6,22,cap-29,cap-96,False,0.36197790291985926,21.28627922940108
6,23,cap-29,cap-103,False,0.3478319590889704,25.280886756930787
6,24,cap-29,cap-105,False,0.34303374784302315,25.925180585418513
6,25,cap-29,cap-107,False,0.34328806168085685,26.66814014352515
6,26,cap-29,cap-109,False,0.3418418634085369,27.71994713160305
6,27,cap-29,cap-114,False,0.355708369577494,29.139195097627507
6,28,cap-29,cap-116,False,0.36637041657777686,30.13754684998383
6,29,cap-29,cap-118,False,0.35656395917434547,31.832017803781284
6,30,cap-29,cap-122,False,0.3675433312904293,32.643553842941316
6,31,cap-29,cap-124,False,0.37064876967435856,31.311482883813394
6,32,cap-29,cap-126,False,0.3873106555607551,30.383711215877636
6,33,cap-29,cap-128,False,0.3975494028491096,31.105127005882753
6,34,cap-29,cap-131,False,0.400793013536237,29.486996085307904
7,0,cap-31,cap-1,False,0.1484004031395302,8.864685331640173
7,1,cap-31,cap-3,False,0.1531661995580521,10.431082608537134
7,2,cap-31,cap-5,False,0.1473789338691141,9.04419660802172
7,3,cap-31,cap-7,False,0.16458243185349605,10.024605284119668
7,4,cap-31,cap-21,False,0.07262458415853239,7.239685650746627
7,5,cap-31,cap-23,False,0.03747230711615759,3.9070766897173224
7,6,cap-31,cap-29,False,0.031863857110624644,3.2524519819046107
7,7,cap-31,cap-31,False,0.0,0.014728371881748309
7,8,cap-31,cap-33,False,0.031046006526492666,3.3837058214981153
7,9,cap-31,cap-35,False,0.08358490073524559,10.319640048190521
7,10,cap-31,cap-37,False,0.14988497255373534,16.512811470593046
7,11,cap-31,cap-39,False,0.173955510220638,19.51772810142062
7,12,cap-31,cap-42,False,0.20301979712830134,24.961940892765735
7,13,cap-31,cap-44,False,0.22118891506778304,24.042707953983307
7,14,cap-31,cap-48,False,0.25073817837404383,24.15684800506656
7,15,cap-31,cap-50,False,0.24369705601825034,24.267856983922425
7,16,cap-31,cap-52,False,0.2596833562127277,24.13151153465285
7,17,cap-31,cap-54,False,0.2568578272953207,26.05463646887661
7,18,cap-31,cap-56,False,0.2713729126522852,25.686351331714764
7,19,cap-31,cap-74,True,0.4182207906939624,25.590534440966966
7,20,cap-31,cap-78,True,0.42450227725183376,24.226761252788965
7,21,cap-31,cap-80,True,0.4225546467382679,23.34586470084806
7,22,cap-31,cap-96,False,0.37614349462194213,19.058870075959163
7,23,cap-31,cap-103,False,0.3555768798919269,22.32134212436105
7,24,cap-31,cap-105,False,0.34949070979655633,22.824213272431855
7,25,cap-31,cap-107,False,0.34847406604322334,23.462425572024102
7,26,cap-31,cap-109,False,0.3457374561640272,24.524186757419596
7,27,cap-31,cap-114,False,0.3558104538406544,25.9144910971061
7,28,cap-31,cap-116,False,0.36460439109221465,26.90214616692096
7,29,cap-31,cap-118,False,0.3546987341227784,28.600003953248518
7,30,cap-31,cap-122,False,0.36408373141064676,29.40332082817183
7,31,cap-31,cap-124,False,0.3694213600311537,28.09245094385965
7,32,cap-31,cap-126,False,0.3871004542938997,27.19364477403454
7,33,cap-31,cap-128,False,0.3991278192053083,28.082638386239974
7,34,cap-31,cap-131,False,0.4043520682038714,26.54756447324469
8,0,cap-33,cap-1,False,0.13619947504058255,9.533676075801901
8,1,cap-33,cap-3,False,0.14010199707008247,10.72687219604625
8,2,cap-33,cap-5,False,0.1322266455228551,9.454537287955368
8,3,cap-33,cap-7,False,0.152621943160439,10.787519281993124
8,4,cap-33,cap-21,False,0.07809471758079195,8.655084693145083
8,5,cap-33,cap-23,False,0.05470285463809199,6.27485438993915
8,6,cap-33,cap-29,False,0.059670734178160593,6.5409667195497665
8,7,cap-33,cap-31,False,0.031046006526492666,3.3837058214981153
8,8,cap-33,cap-33,False,0.0,0.0
8,9,cap-33,cap-35,False,0.05710210334988799,7.051008289540544
8,10,cap-33,cap-37,False,0.12177096584466159,13.218834427515048
8,11,cap-33,cap-39,False,0.14555711087236703,16.234509074151298
8,12,cap-33,cap-42,False,0.17323274297489902,21.97508294406399
8,13,cap-33,cap-44,False,0.19183450760458656,21.116324417034956
8,14,cap-33,cap-48,False,0.22113777484968086,21.262436619467916
8,15,cap-33,cap-50,False,0.21444728232553412,21.253932983297783
8,16,cap-33,cap-52,False,0.23202213981599526,21.220709429064193
8,17,cap-33,cap-54,False,0.22965182256809014,23.18191685566792
8,18,cap-33,cap-56,False,0.2447442766052639,22.49387897040943
8,19,cap-33,cap-74,True,0.4281222564440121,24.745612773634573
8,20,cap-33,cap-78,True,0.43447859350527546,23.363125118963445
8,21,cap-33,cap-80,True,0.4326019346176692,22.322206321557655
8,22,cap-33,cap-96,False,0.38820820076224966,16.3998002304829
8,23,cap-33,cap-103,False,0.3643681533929066,19.100869932318403
8,24,cap-33,cap-105,False,0.35747047635743406,19.537317719948014
8,25,cap-33,cap-107,False,0.35541631714809485,20.183099219802777
8,26,cap-33,cap-109,False,0.35223800188366083,21.21135642607914
8,27,cap-33,cap-114,False,0.36007551132970644,22.6592834614956
8,28,cap-33,cap-116,False,0.368163115193521,23.659296367889336
8,29,cap-33,cap-118,False,0.35823395143244036,25.33652596920617
8,30,cap-33,cap-122,False,0.3670683227618263,26.16729378193637
8,31,cap-33,cap-124,False,0.37325520611048907,24.82136336740046
8,32,cap-33,cap-126,False,0.39180826457403434,23.910503050076077
8,33,cap-33,cap-128,False,0.4040669759491396,24.850558149898678
8,34,cap-33,cap-131,False,0.4099718785165256,23.367717294473717
9,0,cap-35,cap-1,False,0.15524911144796497,14.698452277447377
9,1,cap-35,cap-3,False,0.1556621562493369,15.421704896612235
9,2,cap-35,cap-5,False,0.14772873604277195,14.411981236715038
9,3,cap-35,cap-7,False,0.17488592861625515,15.72117907734223
9,4,cap-35,cap-21,False,0.13065727515661515,14.500328325590509
9,5,cap-35,cap-23,False,0.11151085959594811,12.861310028716586
9,6,cap-35,cap-29,False,0.11485242230890476,13.32290838089122
9,7,cap-35,cap-31,False,0.08358490073524559,10.319640048190521
9,8,cap-35,cap-33,False,0.05710210334988799,7.051008289540544
9,9,cap-35,cap-35,False,0.0,0.0
9,10,cap-35,cap-37,False,0.06672301250666025,8.16125158262008
9,11,cap-35,cap-39,False,0.09223013040782241,11.050716164879267
9,12,cap-35,cap-42,False,0.12196535266851068,18.043732369847117
9,13,cap-35,cap-44,False,0.14030815441002906,17.493329343973222
9,14,cap-35,cap-48,False,0.1689494964911308,17.759823803584418
9,15,cap-35,cap-50,False,0.16205424604083477,17.249611848254684
9,16,cap-35,cap-52,False,0.1769513766581881,17.610992778988948
9,17,cap-35,cap-54,False,0.17595487001008892,19.629707551090718
9,18,cap-35,cap-56,False,0.19087288061079313,17.498196607906152
9,19,cap-35,cap-74,True,0.463187414507471,25.949736616236727
9,20,cap-35,cap-78,True,0.468772501351481,24.5712339365734
9,21,cap-35,cap-80,True,0.4667506894361168,23.26336888366275
9,22,cap-35,cap-96,False,0.4151115316416924,13.319474209298216
9,23,cap-35,cap-103,False,0.38111486451029736,14.104913015357852
9,24,cap-35,cap-105,False,0.3722384620222965,14.152736197040637
9,25,cap-35,cap-107,False,0.36810039215434326,14.617773224054943
9,26,cap-35,cap-109,False,0.36278886042210107,15.405344705555226
9,27,cap-35,cap-114,False,0.3637757293845194,17.06167746630918
9,28,cap-35,cap-116,False,0.3683068515778292,18.02267041703178
9,29,cap-35,cap-118,False,0.3584991152508325,19.56289089102526
9,30,cap-35,cap-122,False,0.36422096816157173,20.465685529775158
9,31,cap-35,cap-124,False,0.374211554979485,19.108391036745125
9,32,cap-35,cap-126,False,0.39407014125923856,18.27051001251666
9,33,cap-35,cap-128,False,0.4091863193740026,19.62311739283213
9,34,cap-35,cap-131,False,0.41844193067972857,18.429689319348103
10,0,cap-37,cap-1,False,0.18786434837087024,18.2486748162325
10,1,cap-37,cap-3,False,0.18581543987381785,17.88807422994619
10,2,cap-37,cap-5,False,0.17683097649943277,17.57885490092609
10,3,cap-37,cap-7,False,0.2056978798938643,19.470856779860963
10,4,cap-37,cap-21,False,0.18821520674256423,19.194520107067323
10,5,cap-37,cap-23,False,0.1748529408439916,18.688884458519297
10,6,cap-37,cap-29,False,0.1808825960802757,19.681461849118282
10,7,cap-37,cap-31,False,0.14988497255373534,16.512811470593046
10,8,cap-37,cap-33,False,0.12177096584466159,13.218834427515048
10,9,cap-37,cap-35,False,0.06672301250666025,8.16125158262008
10,10,cap-37,cap-37,False,0.0,0.0
10,11,cap-37,cap-39,False,0.0282638174221229,3.1864310503833297
10,12,cap-37,cap-42,False,0.0598989285283022,10.347672503056954
10,13,cap-37,cap-44,False,0.07975730503256062,9.76363063685885
10,14,cap-37,cap-48,False,0.10467235064811953,10.037434665486295
10,15,cap-37,cap-50,False,0.09932271678380038,9.37402797281749
10,16,cap-37,cap-52,False,0.11439505280800027,9.645483397074557
10,17,cap-37,cap-54,False,0.11784538674025975,11.65698586802805
10,18,cap-37,cap-56,False,0.13364197866149197,9.449640053244549
10,19,cap-37,cap-74,True,0.5078755776709425,24.804002540846128
10,20,cap-37,cap-78,True,0.5131642943698516,23.68975453109037
10,21,cap-37,cap-80,True,0.5111896348626673,22.260055689117443
10,22,cap-37,cap-96,False,0.45941531706508953,11.231233136940043
10,23,cap-37,cap-103,False,0.4185031579827864,7.038571734973543
10,24,cap-37,cap-105,False,0.40814595281601007,6.492589826374319
10,25,cap-37,cap-107,False,0.40210991988370537,7.076879666156751
10,26,cap-37,cap-109,False,0.39545835231924614,8.100435839596374
10,27,cap-37,cap-114,False,0.3905765389381748,9.68055875515125
10,28,cap-37,cap-116,False,0.3922316268150915,10.803032368362942
10,29,cap-37,cap-118,False,0.3828153443061015,12.411613601100287
10,30,cap-37,cap-122,False,0.38594904838694755,13.346140583512438
10,31,cap-37,cap-124,False,0.3986810598059444,11.766480149625759
10,32,cap-37,cap-126,False,0.41953306225017983,10.721669431511602
10,33,cap-37,cap-128,False,0.4360601898706946,12.036839836704049
10,34,cap-37,cap-131,False,0.44757672978481816,11.056598484972023
11,0,cap-39,cap-1,False,0.20868264899658356,20.443383351508785
11,1,cap-39,cap-3,False,0.20665795266327464,19.872489598038765
11,2,cap-39,cap-5,False,0.19652280540416325,19.726901617004252
11,3,cap-39,cap-7,False,0.22418660060195145,21.56828748156084
11,4,cap-39,cap-21,False,0.2095837992973039,21.63350519652131
11,5,cap-39,cap-23,False,0.19705612894533997,21.462153779934738
11,6,cap-39,cap-29,False,0.2048055974119268,22.63988033416096
11,7,cap-39,cap-31,False,0.173955510220638,19.51772810142062
11,8,cap-39,cap-33,False,0.14555711087236703,16.234509074151298
11,9,cap-39,cap-35,False,0.09223013040782241,11.050716164879267
11,10,cap-39,cap-37,False,0.0282638174221229,3.1864310503833297
11,11,cap-39,cap-39,False,0.0,0.0
11,12,cap-39,cap-42,False,0.04764412003646233,7.691464485335891
11,13,cap-39,cap-44,False,0.06964358733151942,7.404827468990229
11,14,cap-39,cap-48,False,0.0870960610178093,7.758671889976916
11,15,cap-39,cap-50,False,0.08530564334350235,6.754447225684833
11,16,cap-39,cap-52,False,0.10126091055119366,7.536329269018685
11,17,cap-39,cap-54,False,0.10988674326066382,9.349978877341348
11,18,cap-39,cap-56,False,0.12579532980137842,6.609435055217485
11,19,cap-39,cap-74,True,0.5325545200479955,24.736527119629727
11,20,cap-39,cap-78,True,0.5380037279400289,23.73405904805273
11,21,cap-39,cap-80,True,0.5361042292901678,22.27770642845091
11,22,cap-39,cap-96,False,0.4862256831957425,10.890693319644392
11,23,cap-39,cap-103,False,0.44469691974369846,4.192709899790277
11,24,cap-39,cap-105,False,0.43413711060304155,3.3370216006901865
11,25,cap-39,cap-107,False,0.4277812385681194,4.761296755621963
11,26,cap-39,cap-109,False,0.4209545993913576,5.626562831098032
11,27,cap-39,cap-114,False,0.41494624823629406,7.418632877163938
11,28,cap-39,cap-116,False,0.4159521054811226,8.650464684149952
11,29,cap-39,cap-118,False,0.4066634017451729,10.10320287738984
11,30,cap-39,cap-122,False,0.4091400894512031,11.127503442321881
11,31,cap-39,cap-124,False,0.42250560106151175,9.29949566175713
11,32,cap-39,cap-126,False,0.44351413935442224,8.003895721033933
11,33,cap-39,cap-128,False,0.46028828619325385,8.85165331175849
11,34,cap-39,cap-131,False,0.47220322494288397,7.947550378808298
12,0,cap-42,cap-1,False,0.2043913477900579,23.509774630881477
12,1,cap-42,cap-3,False,0.2004239763524947,22.253967324536063
12,2,cap-42,cap-5,False,0.19151724277522722,22.650129382154017
